 Plan on a longer visit next time., You don't hardly get settled till you're frettin' to git home again., L413694, L413693,m147
" Icey, I'm worried about Willa.", How do you mean?, L413707, L413706,m147
 I'm figurin' how I can say it so's you won't get mad.," Say what, Walt Spoon!", L413709, L413708,m147
" There's somethin' wrong about it, Mother.", About what!, L413711, L413710,m147
 About Mr. Powell. All of it!, Walt!, L413713, L413712,m147
" Now, Mother, a body can't help their feelin's."," May the Lord have mercy on you, Walt Spoon!", L413715, L413714,m147
" What's wrong, Mother?", Sshhh! He's in there., L413734, L413733,m147
 Who?, Mr. Powell!  Willa has run away!, L413736, L413735,m147
 Just went?," She took out some time durin' the night, -- in that old Model-T --", L413739, L413738,m147
 Is he hit pretty bad?, All to pieces!, L413741, L413740,m147
 There's a little peach brandy -- maybe a sip?, A man of the Cloth?, L413743, L413742,m147
" What can we do, Mother?", I thought if you went and talked to him -- another man --, L413746, L413745,m147
 Dear Walt and Icey: I bet you been worried and gave us up for lost. Took the kids down here with me for a visit to my sister Elsie's farm. Thot a little change of scenery would do us all a world of good after so much trubble and heartache. At least the kids will git a plenty of good home cooking. Your devoted Harry Powell," Now ain't you relieved, Walt?", L413921, L413920,m147
" Sure, but you was worried too, Mother", You and your gypsies! They been gone a week!, L413923, L413922,m147
 Lynch him! Lynch him!, Bluebeard!, L414153, L414152,m147
 Twenty-five wives!, And he killed every last one of 'em!, L414155, L414154,m147
 Draggin' the name of the Lord through the evil mud of his soul!, Come on!, L414177, L414176,m147
 He lied!, Tricked us!, L414179, L414178,m147
 He taken the Lord's name in vain and he trampled on His Holy Book!, String that Bluebeard up to a pole!, L414181, L414180,m147
 Willa Harper there is certain plain facts of life that adds up just like two plus two makes four and one of them is this: No woman is good enough to raise growin' youngsters alone! The Lord meant that job for two!," Icey, I don't want a husband.", L413447, L413446,m147
 That feller's just achin' to settle down with some nice woman and make a home for himself., It's awful soon after Ben's passing., L413505, L413504,m147
 If ever I saw a Sign from Heaven!, John don't like him much., L413507, L413506,m147
 Pearl dotes on him.," The boy worries me. It's silly, but it's like there was something still between him and his Dad.", L413509, L413508,m147
 What he needs is a dose o' salts!, There's something else., L413511, L413510,m147
 What?," The money, Icey.", L413513, L413512,m147
" I declare, you'll let that money haunt you to your grave, Willa Harper!", I would love to be satisfied Harry Powell don't think I've got that money somewhere., L413515, L413514,m147
 You go set down by the River.," Oh, Icey, I'm a sight!", L413522, L413521,m147
 That boy's as stubborn and mulish as a sheep!, It's a shame!, L413690, L413689,m147
 I must wend my way down River on the Lord's work., You ain't leavin' in no hurry if we can help it!, L413489, L413488,m147
" My, that fudge smells yummy!", It's for the pick-nick. And you won't get a smidgen of my fudge unless you stay for the pick-nick!, L413497, L413496,m147
 Amen! Amen!, She lieth in wait as for a prey. And increaseth the transgressors among men., L413750, L413749,m147
" My dear, dear friends! Whatever would I do without you!", Mister Powell!, L413752, L413751,m147
 What could have possessed that girl!, Satan., L413756, L413755,m147
 I burned it.  I tore it up and burned it -- it stank so strong of hellfire., Amen., L413773, L413772,m147
" Ain't no sense in it, neither. I figured somethin' like this was brewin' when she went to bed last night.", How?, L413781, L413780,m147
" She tarried around the kitchen after I'd gone up, and when I went downstairs to see what was wrong...", What!, L413783, L413782,m147
 I tried to save her.," I know you did, Reverend. Oh, I know how you tried!", L413786, L413785,m147
 Just look at you! Dust and filth from top to toe!, Want me to take 'em up and wash 'em good?, L413825, L413824,m147
" Stand still, Miss Jenny!", There! What's so hard about that!, L413354, L413353,m147
" You, Pearl. You swear too.", Who's them Blue Men yonder?, L413374, L413373,m147
" Hing, hang, hung.", You better not sing that song., L413440, L413439,m147
 Why?, 'Cause you're too little., L413442, L413441,m147
" Tell me a story, John."," Once upon a time there was a rich king...  ...and he had him a son and a daughter and they all lived in a castle over in Africa. Well, one day this King got taken away by bad men and before he got took off he told his son to kill anyone that tried to steal their gold, and before long these bad men come back and --", L413453, L413452,m147
" Just a man.  Goodnight Pearl, sleep tight", 'Night Miss Jenny, L413456, L413455,m147
 John..., Sshhh..., L413538, L413537,m147
 Now can I tell?, Hm?, L413574, L413573,m147
" You swore, Pearl!", John! Don't!, L413577, L413576,m147
" You'll get awful mad, John. I done a Sin!", You what?, L413624, L413623,m147
 Pearl! You ain't --," John, don't be mad! Don't be mad! I was just playing with it! I didn't tell no one!", L413626, L413625,m147
 It's all here.," Pearl! Oh, Pearl!", L413628, L413627,m147
 Where's Mom?, She's gone to Moundsville., L413796, L413795,m147
 To see Dad?," Yes, I reckon that's it.", L413798, L413797,m147
" Someone is after us, Pearl.", I want to go upstairs. It's cold and spidery down here. I'm hungry., L413801, L413800,m147
" Now listen to me, Pearl. You and me is runnin' off tonight.", Why?, L413803, L413802,m147
 If we stay here somethin' awful will happen to us., Won't Daddy Powell take care of us?, L413805, L413804,m147
" Where are we goin', John?", Somewheres. I don't know yet., L413808, L413807,m147
" I'm hungry, John.", We'll steal somethin' to eat., L413810, L413809,m147
 John?," Hush, Pearl. Come on.", L413894, L413893,m147
" Please be quiet -- Oh please, Pearl!"," John, where are we g --", L413907, L413906,m147
" Get in the skiff, Pearl, goodness, goodness, hurry!", That's Daddy!, L413911, L413910,m147
" Are we goin' home, John?", Ssh..., L413937, L413936,m147
 Don't you hurt her!, Hurt her nothin'! Wash her's more like it!  Ruby!, L413951, L413950,m147
" I'm butcherin' my hog myself, smokin' the hams, and cannin' the sausage.  You-all have your work cut out!", She talks to herself., L413968, L413967,m147
" John, where's your folks?", Dead., L414011, L414010,m147
 Where ye from?, Up river., L414014, L414013,m147
" Story, honey? Why, what story?", About them Kings. That the Queen found down on the sandbar in the skiff that time., L414018, L414017,m147
" Kings! Why, honey, there was only one.", I mind you said there was two., L414020, L414019,m147
" John, when your Dad says 'come', you should mind him.", He ain't my Dad., L414100, L414099,m147
 I'll see to Pearl., I'll make coffee., L414137, L414136,m147
 This watch is the nicest watch I ever had.," A feller can't just go around with run-down, busted watches.", L414215, L414214,m147
" Why, he told me what fine little lambs you and your sister both was.", Is that all?, L413494, L413493,m147
" Did you hear what I said, son?", Huh?, L413561, L413560,m147
" Married! We have decided to go to Sistersville tomorrow, and when we come back --", You ain't my Dad! You won't never be my Dad!, L413563, L413562,m147
" -- and when we come back, we'll all be friends -- and share our fortunes together, John!", You think you can make me tell! But I won't! I won't! I won't!, L413565, L413564,m147
" Tell me what, boy?", Nothin'!, L413567, L413566,m147
" Are we keeping secrets from each other, little lad?", No. No., L413569, L413568,m147
" What are you doing, boy?", Getting Pearl to bed. I --, L413632, L413631,m147
 What's taking you so long about it?, It -- she --, L413634, L413633,m147
" What's that you're playing with, boy?", Pearl's junk. Mom gets mad when she plays out here and don't clean up afterward., L413636, L413635,m147
" Your mother says you tattled on me, boy. She says you told her that I asked you where that money was hid.", Yes. Yes., L413642, L413641,m147
" She thinks that money's in the river, but you and me, we know better, don't we, boy?", I don't know nothin'!, L413666, L413665,m147
" Now! Where's it hid, honey?", I'll tell., L413861, L413860,m147
 I thought I told you to keep your mouth shut --," NO, -- it ain't fair to make Pearl tell when she swore she wouldn't. I'll tell.", L413863, L413862,m147
 All right boy: where's the money?, In the cellar. Buried under a stone in the floor., L413866, L413865,m147
 All right...  Come along., What?, L413870, L413869,m147
 You don't reckon I'd leave you., Don't you believe me?, L413873, L413872,m147
" Now where, boy? Mind", Yonder., L413876, L413875,m147
 Now: Where?, Under the stone in the floor., L413879, L413878,m147
" Pearl, shut up! Pearl, you swore!"," You could save him, little bird.", L413886, L413885,m147
 Nothin'. ," Come to me, boy!", L414096, L414095,m147
 John's a feller who likes to keep secrets., Mm-hm., L413669, L413668,m147
 I'll tell you a secret., Yes?, L413671, L413670,m147
" I knowed your Daddy.  And do you know what your Daddy said to me? He said, ""Tell my little girl Pearl there's to be no secrets between her and you.""", Yes?, L413673, L413672,m147
 Now it's your turn., What secret shall I tell?, L413675, L413674,m147
 How old are you?, That's no secret. I'm five., L413677, L413676,m147
" Sure, that's no secret.", What's your name?, L413679, L413678,m147
 You're just foolin'! My name's Pearl., Tst-tst! Then I reckon I'll have to try again! Where's the money hid?, L413681, L413680,m147
 You see? We can't have anything to do with John.  You and me will go down to the parlor., Miz Jenny! Miz Jenny!, L413685, L413684,m147
 Yes, Tell me another secret about my Dad., L413699, L413698,m147
 O no! Your turn!, All right., L413701, L413700,m147
 John's bad.," Where's the money hid? Tell me, you little wretch, or I'll tear your arm off!", L413704, L413703,m147
 I'm hungry.," Why, sure. And there's fried chicken and candied sweets and cornsticks and apple cobbler!", L413839, L413838,m147
 Can I have my supper please?, Naturally., L413841, L413840,m147
 Can I have milk too?, Yes. But first of all we'll have a little talk., L413843, L413842,m147
 About our secrets., No., L413845, L413844,m147
" Why, pray tell?", Because John said I mustn't., L413847, L413846,m147
 Just tell me now, But I swore. I promised John I wouldn't tell., L413856, L413855,m147
" You're Ruby, ain't you, my child?", Can I have this?, L414026, L414025,m147
" Surely. I'd like to talk to you, my dear.", Will you buy me a choclit sody?, L414028, L414027,m147
" Why, you're the purtiest girl I've seen in all my wandering. Didn't nobody never tell you that, Ruby?", No. No one never did., L414034, L414033,m147
 What's their names?, Pearl and John., L414037, L414036,m147
 Ahhh.  And is there -- a doll?, Only she won't never let me play with it., L414039, L414038,m147
 Mister Powell?, A strange woman is a narrow pit!, L413748, L413747,m147
 Is there anythin' -- anythin'...?, It is my shame -- my crown of thorns. And I must wear it bravely., L413754, L413753,m147
 Didn't you have no inkling?, Yes, L413759, L413758,m147
 The first night?, Our honeymoon., L413761, L413760,m147
 How's that?, She turned me out of the bed., L413763, L413762,m147
 What do you figure to do?, Do? Why stay and take care of them little kids. Maybe it was never meant for a woman like Willa to taint their young lives., L413766, L413765,m147
" That's mighty brave of you, Reverend."," I reckon it's been ordained this way, Brother Spoon.", L413769, L413768,m147
 Didn't -- didn't she leave no word?, A scrawl. On a piece of notepaper on the bureau., L413771, L413770,m147
 She'll come draggin' her tail back home., She'll not be back. I reckon I'd be safe in promisin' you that., L413776, L413775,m147
 John: take that look offen your face and act nice., He don't mean no impudence, L413491, L413490,m147
" John, Mr. Powell has got something to tell you."," Well, John, the night before your father died, he told me what he did with that money.", L413534, L413533,m147
 Harry!, I was praying., L413585, L413584,m147
" You thought, Willa, that the moment you walked in that door I'd start in to pawing you in the abominable way men are supposed to do on their wedding night. Ain't that right, now?"," No, Harry! I thought --", L413588, L413587,m147
" Get up, Willa."," Harry, what --", L413591, L413590,m147
" Do you want more children, Willa?"," I -- no, I --", L413600, L413599,m147
 It's the business of our marriage to mind those two you have now -- not to beget more., Yes., L413602, L413601,m147
 Are you through praying?," I'm through, Harry.", L413719, L413718,m147
 You were listening outside the parlor window.," It's not in the river, is it Harry?", L413721, L413720,m147
 Answer me!, Ben never told you he throwed it in the river? Did he?, L413723, L413722,m147
" Mornin', ladies.", How'do., L414071, L414070,m147
" You're Miz Cooper, I take it.", It's about that John and that Pearl?, L414073, L414072,m147
 Shall I tell ye the little story of Right-Hand-Left-Hand -- the tale of Good and Evil?, It was with this left hand that old brother Cain struck the blow that laid his brother low --, L414078, L414077,m147
 Them kids is yours?, My flesh and blood!, L414080, L414079,m147
 She run off with a drummer one night. Durin' prayer-meetin'., Where's she at?, L414083, L414082,m147
" Somewheres down river! Parkersburg, mebbe! -- Cincinnati! -- One of them Sodoms on the Ohio River.", She took them kids with her?, L414085, L414084,m147
 Heaven only knows what unholy sights and sounds those innocent little babes has heard in the dens of perdition where she dragged them!," Right funny, hain't it, how they rowed all the way up river in a ten- foot john-boat!", L414087, L414086,m147
" Gracious, gracious! You are a good woman, Miz Cooper!", How you figgerin' to raise them two without a woman?, L414091, L414090,m147
 The Lord is merciful! What a day is this! -- And there's little John!," What's wrong, John?", L414094, L414093,m147
" What's wrong, John?"," Didn't you hear me, boy?", L414098, L414097,m147
 What do you want?, Them kids!, L414131, L414130,m147
 What are you after them for?," None of your business, Madam.", L414133, L414132,m147
 Pearl and John!," Not this time! It was just one youngin -- a little boy babe. And do you know who he was, children?", L414005, L414004,m147
 I been bad!," Ruby, you didn't have no money to buy this.", L414047, L414046,m147
 You'll whip me!, When did I ever?, L414049, L414048,m147
 This man down at the Drugstore..., The Drugstore?, L414051, L414050,m147
 Miz Cooper. I never went to sewin' lessons all them times., What you been up to?, L414053, L414052,m147
 This gentleman warn't like them! He just give me a sody and the book., Now who was this?, L414059, L414058,m147
 He never asked me for nothin'.," He must have wanted somethin', Ruby. A man don't waste time on a girl unless he gets something.", L414061, L414060,m147
 What'd you all talk about?, Pearl and John., L414063, L414062,m147
 Miz Cooper!, What?, L414068, L414067,m147
 I hate to think where that puts me.  I could be her father.," I'm terribly sorry, Mr. de Mille.", L555339, L555338,m539
 It must be about that appalling script of hers.  What can I say to her? What can I say?, I can tell her you're all tied up in the projection room.  I can give her the brush ..., L555341, L555340,m539
" Listen, thirty million fans have given her the brush. Isn't that enough?", I didn't mean to --, L555343, L555342,m539
" Of course you didn't.  You didn't know Norma Desmond as a plucky little girl of seventeen, with more courage and wit and heart than ever came together in one youngster.", I hear she was a terror to work with., L555345, L555344,m539
" We're ready with the shot, Mr. deMille."," You'll pardon me, Norma? Why don't you just sit and watch?  O.K.  Here we go.", L555393, L555392,m539
 Roll 'em., Action! The scene starts., L555395, L555394,m539
" Well, what do you know ! Joe Gillis !"," Hi, Artie.", L555133, L555132,m539
 Where have you been keeping that gorgeous face of yours?, In a deep freeze., L555135, L555134,m539
 Give me your coat., Let it ride for a while., L555138, L555137,m539
" You're going to stay, aren't you?", That was the general idea., L555140, L555139,m539
" Judas E. Priest, who did you borrow that from? Adolphe Menjou?"," Close, but no cigar.", L555144, L555143,m539
" Say, you're not really smuggling opium these days,  are you?", Where's the bar?, L555146, L555145,m539
 Good party.," The greatest.  They call me the Elsa Maxwell of the assistant directors.  Hey, easy on the punch bowl.  Budget only calls for three drinks per extra. Fake the rest.", L555148, L555147,m539
" Sure, this'll go on all night."," I mean, could you put me up for a couple of weeks?", L555151, L555150,m539
 It just so happens we have a vacancy on the couch., I'll take it., L555153, L555152,m539
 Wait a minute.  This is the woman I love.  What's going on? Who was loaded?, Don't worry.  She's just a fan for my literary output., L555161, L555160,m539
 Walking out on the mob.  What's the big idea?, I'm sorry about New Year's. Would you believe me if I said I had to be with a sick friend?, L555260, L555259,m539
 The accent! I've got it: this guy is in the pay of a foreign government. Get those studs.  Get those cuff-links., I've got to run along.  Thanks any- way for your interest in my career., L555287, L555286,m539
" Hello, Mr. Sheldrake.  On that Bases Loaded.  I covered it with a 2-page synopsis.  But I wouldn't bother.", What's wrong with it?, L554820, L554819,m539
 It's from hunger., Nothing for Ladd?, L554822, L554821,m539
 Just a rehash of something that wasn't very good to begin with., I'm sure you'll be glad to meet Mr. Gillis.  He wrote it., L554824, L554823,m539
 This is Miss Kramer., Schaefer.  Betty Schaefer.  And right now I wish I could crawl into a hole and pull it in after me., L554826, L554825,m539
 Name dropper., I just think pictures should say a little something., L554831, L554830,m539
" Carefull Those are dirty words! You sound like a bunch of New York critics.  Thank you, Miss Schaefer."," Goodbye, Mr. Gillis.", L554838, L554837,m539
 If I could be of any help...," I'm sorry, Mr. Gillis, but I just don't think it's any good. I found it flat and banal.", L554828, L554827,m539
 Perhaps the reason I hated Bases Loaded is that I knew your name. I'd always heard you had some talent., That was last year.  This year I'm trying to earn a living., L554835, L554834,m539
" Let me help you.  Betty Schaeter, Sheldrake's office.", Sure.  Bases Loaded., L555159, L555158,m539
 Hurt feelings department., About that luggage.  Where's the phone?, L555163, L555162,m539
 You forgot this., Thanks., L555167, L555166,m539
 I've been hoping to run into you., What for? To recover that knife you stuck in my back?, L555169, L555168,m539
" I felt a little guilty, so I got out some of your old stories."," Why, you sweet kid.", L555171, L555170,m539
 There's one called....Window... something with a window., Dark Windows.  How did you like it?, L555173, L555172,m539
 I didn't., Thank you., L555175, L555174,m539
 Is there someplace we can talk?, How about the Rainbow Room?, L555178, L555177,m539
" Now if I got you correctly, there was a short stretch of my fiction you found worthy of notice."," The flashback in the courtroom, when she tells about being a school teacher.", L555182, L555181,m539
 I had a teacher like that once.," Maybe that's why it's good. It's true, it's moving.  Now why don't you use that character...", L555184, L555183,m539
 Who wants true? Who wants moving?, Drop that attitude.  Here's some- thing really worth while., L555186, L555185,m539
 Want me to start right now? Maybe there's some paper around., I'm serious.  I've got a few ideas., L555188, L555187,m539
 I've got some ideas myself.  One of them being this is New Year's Eve.  How about living it up a little?, As for instance?, L555190, L555189,m539
 Well...., We could make some paper boats and have a regatta.  Or should we just turn on the shower?, L555192, L555191,m539
 How about capturing the kitchen and barricading the door?, Are you hungry?, L555194, L555193,m539
" Hungry? After twelve years in the Burmese jungle.  I am starving, Lady Agatha -- starving for a white shoulder --"," Phillip, you're mad!", L555196, L555195,m539
" No, Phillip, no.  We must be strong.  You're still wearing the uniform of the Coldstream Guards!  Furthermore, you can have the phone now.", O.K.  I find I'm terribly afraid of losing you., L555200, L555199,m539
 You won't.  I'll get us a refill of this awful stuff., You'll be waiting for me?, L555202, L555201,m539
 With a wildly beating heart., Life can be beautiful!, L555204, L555203,m539
" Hello, Artie.  Good evening, Miss Schaefer.", You don't know how glad I am to see youl, L555258, L555257,m539
" Stop it, Artie, will you?  Where have you been keeping your- self? I've got the most wonderful news for you.", I haven't been keeping myself at all.  Not lately., L555263, L555262,m539
 I called your agent.  I called the Screen Writers Guild.  Finally your old apartment gave me some Crestview number.  There was always somebody with an accent growling at me.  You were not there.  You were not to be spoken to.  They never heard of you., Is that so? What's the wonderful news?, L555265, L555264,m539
 Sheldrake likes that angle about the teacher., What teacher?, L555267, L555266,m539
 Dark Windows.  I got him all hopped up about it., You did?, L555269, L555268,m539
 He thinks it could be made into something., Into what? A lampshade?, L555271, L555270,m539
 O.K.  Where's the cash?, Where's the story? I bluffed it out with a few notions of my own. It's really just a springboard. It needs work., L555276, L555275,m539
 I was afraid of that., I've got twenty pages of notes. I've got a pretty good character for the man., L555278, L555277,m539
" Sorry, Miss Schaefer, but I've given up writing on spec.", I tell you this is half sold., L555282, L555281,m539
 It's not your career -- it's mine. I kind of hoped to get in on this deal.  I don't want to be a reader all my life.  I want to write., Sorry if I crossed you up., L555289, L555288,m539
 You sure have., So long., L555291, L555290,m539
" Just so you don't think I'm a complete swine -- if there's anything in Dark Windows you can use, take it.  It's all yours."," Well, for heaven's sake!", L555403, L555402,m539
 I mean it.  It's no good to me anyway.  Help yourself., Why should you do that?, L555406, L555405,m539
" If you get a hundred thousand for it, you buy me a box of chocolate creams.  If you get an Oscar, I get the left foot."," You know, I'd take you up on that in a minute.  I'm just not good enough to do it all by myself.", L555408, L555407,m539
 What about all those ideas you had?," See if they make sense.  To begin with, I think you should throw out all that psychological stuff -- exploring a killer's sick mind.", L555410, L555409,m539
 Psychopaths sell like hotcakes.," This story is about teachers -- their threadbare lives, their struggles.  Here are people doing the most important job in the world, and they have to wprry about getting enough money to re-sole their shoes.  To me it can be as exciting as any chase, any gunplay.", L555412, L555411,m539
 Check., Now I see her teaching day classes while he teaches night school.  The first time they meet ..., L555414, L555413,m539
" Look, if you don't mind, I haven't got time to listen to the whole plot ...", I'll make it short., L555416, L555415,m539
 Sorry.  It's your baby now., I'm not good enough to write it alone.  We'll have to do it together., L555418, L555417,m539
 I'm all tied up.  I can't., Couldn't we work in the evenings? Six o'clock in the morning? This next month I'm completely at your disposal.  Artie is out of town., L555420, L555419,m539
 What has Artie to do with it., We're engaged., L555422, L555421,m539
 Good for you.  You've got yourself the best guy in town.," I think so.  They're on location in Arizona, shooting a Western. I'm free every evening, every week- end.  If you want, we could work at your place.", L555424, L555423,m539
 It's just impossible., Nobody can be that busy., L555426, L555425,m539
" Look, Betty, It can't be done. It's out."," You're tough, all right.", L555428, L555427,m539
 You're on your own.  Stop being chicken-hearted and write that story.," Honest to goodness, I hate you.", L555430, L555429,m539
" And don't make it too dreary.  How about this for a situation: she teaches daytimes.  He teaches at night.  Right?  They don't even know each other, but they share the same room.  It's cheaper that way.  As a matter of fact, they sleep in the same bed -- in shifts, of oourse.", Are you kidding? Because I think it's good., L555432, L555431,m539
 So do I., Came  on back.  Let me show you where it fits in., L555434, L555433,m539
" Oh, you --", And here's a title: AN APPLE FOR THE TEACHER., L555437, L555436,m539
 Good., What's good about it?  I miss him something fierce., L555481, L555480,m539
 I mean this is good dialogue along in here.  It'll play., It will?, L555483, L555482,m539
" Sure.  Especially with lots of music underneath, drowning it out.", Don't you sometimes hate yourself?, L555485, L555484,m539
 Who's Norma?, Who's who?, L555488, L555487,m539
 I'm sorry.  I don't usually read private cigarette cases.," Oh, that.  It's from a friend of mine.  A middle-aged lady, very foolish and very generous.", L555490, L555489,m539
 I'll say.  This is solid gold., I gave her some advice on an idiotic script., L555492, L555491,m539
" It's that old familiar story, you help a timid little soul across a crowded street.  She turns out to be a multimillionaire and leaves you all her money.", That's the trouble with you readers.  You know all the plots. Now suppose you proof-read page ten while the water boils., L555494, L555493,m539
" Look at this street.  All card- board, all hollow, all phoney. All done with mirrors.  I like it better than any street in the world.  Maybe because I used to play here when I was a kid.", What were you -- a child actress?, L555497, L555496,m539
 I was born just two blocks from this studio.  Right on Lemon Grove Avenue.  Father was head elec- trician here till he died.  Mother still works in Wardrobe.," Second generation, huh?", L555499, L555498,m539
" Third.  Grandma did stunt work for Pearl White.  I come from a picture family.  Naturally they took it for granted I was to become a great star.  So I had ten years of dramatic lessons, diction, dancing. Then the studio made a test.  Well, they didn't like my nose -- it slanted this way a little.  I went to a doctor and had it fixed.  They made more tests, and they were crazy about my nose -- only they didn't like my acting.", Nice job., L555501, L555500,m539
 Should be.  It cost three hundred dollars., Saddest thing I ever heard., L555503, L555502,m539
" Not at all.  It taught me a little sense.  I got me a job in the mail room, worked up to the Stenographic. Now I'm a reader..."," Come clean, Betty.  At night you weep for those lost closeups, those gala openings...", L555505, L555504,m539
 Not once.  What's wrong with being on the other side of the cameras? It's really more fun., Three cheers for Betty Schaefer! I will now kiss that nose of yours., L555507, L555506,m539
 May I say you smell real special., It must be my new shampoo., L555510, L555509,m539
" That's no shampoo.  It'smore like a pile of freehly laundred hand- kerchiefs, like a brand new auto- mobile.  How old are you anyway?", Twenty-two., L555512, L555511,m539
" Hey, what's the matter... Betty, wake up!  Why are you staring at me like that?", Was I?  I'm sorry., L555529, L555528,m539
" What's wrong with you tonight? What is it, Betty?", Something came up.  I don't want to talk about it., L555531, L555530,m539
 Why not?, I just don't., L555533, L555532,m539
" Betty, there's no use running out on it.  Let's face it, what- ever it is.", It's nothing.  I got a telegram from Artie., L555537, L555536,m539
 From Artie.  What's wrong?, He wants me to come on to Arizona. He says it only oosts two dollars to get married there.  It would kind of save us a honeymoon., L555539, L555538,m539
 Stop crying.  You're getting married.  That's what you've always wanted., I don't want it now., L555542, L555541,m539
 Why not? Don't you love Artie?, Of course I love him.  I always will.  I'm just not in love with him any more., L555544, L555543,m539
 What happened?, You did., L555546, L555545,m539
" Hello, Betty."," I don't know why I'm so scared, Joe.  Is it something awful?", L555570, L555569,m539
" Ever been in one of these old Hollywood palazzos? That's from when they were making eighteen thou- sand a week, and no taxes.  Careful of these tiles, they're slippery. Valentino used to dance here.", This is where you live?, L555573, L555572,m539
 You bet., Whose house is it?, L555575, L555574,m539
 Hers., Whose?, L555577, L555576,m539
" Just look around.  There's a lot of her spread about.  If you don't remember the face, you must have heard the name of Norma Desmond.", That was Norma Desmond on the phone?, L555579, L555578,m539
