" Hittites,  the Mesopotamians and the Sumerians.  ""Zuul was the Minion of Gozer."""," ""Gozer"" -- he was very big in the Sumerian religion.  One of their gods.", L239937, L239936,m75
 What's he doing in my refrigerator., I'm checking on that.  I think we should meet Thursday night at nine to talk about it., L239939, L239938,m75
 I don't think so.  I'm busy Thursday night., You think I enjoy giving up my evenings to spend time with clients?  I'm making an exception because I respect you as an artist and as a dresser., L239941, L239940,m75
 All right.  Since you put it that way., I'll pick you up at your place.  I'll bring along the Roylance Guide -- we can read after we eat., L239943, L239942,m75
" Hey, Dana.  What is it?  What happened?", I am Zuul.  I am the Gatekeeper., L240048, L240047,m75
 We must prepare for the coming of Gozer.," Okay, I'll help you.  Should we make some dip or something?", L240051, L240050,m75
 He is the Destructor.," Really?  Can't wait to meet him.  As long as we're waiting for him, I'd really like to try something with you -- in the bedroom.", L240053, L240052,m75
 Do you want this body?," Well, I'll just use it for a while and get it right back to you.", L240055, L240054,m75
" Actually, it's more of a policy than a rule.", I want you inside me., L240059, L240058,m75
 I don't know.  You've got two people in there already.  It could get a little crowded.  I want you to close your eyes and relax.  Now I'm going to speak to Dana and I want Dana to answer., I am Zuul.  I am ..., L240061, L240060,m75
" Right ... You're the Gatekeeper.  But I want Dana.  Dana, speak to me ...", There is no Dana.  I am Zuul., L240063, L240062,m75
 Nothing!  We just got rid of that thing in your kitchen., Really!  Is it gone?, L240312, L240311,m75
" Yeah, along with most of your furniture and a lot of your personal possessions.  This one took some work.", Thank you.  Next time I want to break a lease I'll know who to call., L240314, L240313,m75
" This is going to cost you, you know.  Our fees are ridiculously high.", Talk to my accountant. , L240316, L240315,m75
 I trust you're moving us to a better space somewhere on campus.," No, we're moving you OFF CAMPUS.  The Board of Regents has decided to terminate your grant.  You are to vacate these premises immediately.", L239635, L239634,m75
 This is preposterous!  I demand an explanation., Fine.  This University will no longer continue any funding of any kind for your group's activities., L239637, L239636,m75
 But why?  The students love us!," Dr. Venkman, we believe that the purpose of science is to serve mankind.  You, however, seem to regard science as some kind of ""dodge"" or ""hustle.""  Your theories are the worst kind of popular tripe, your methods are sloppy and your conclusions are highly questionable.  You're a poor scientist, Dr. Venkman, and you have no place in this department or in this University.", L239639, L239638,m75
 That is one speedy mutt., He's a big one.  You don't want to mess with that particular breed., L240031, L240030,m75
" Well, that definitely looks like marshmallow to me."," Yeah, it's some kind of mallow-type substance - that's for sure.", L240320, L240319,m75
 You have to wonder why anybody would dump a marshmallow that size right in the middle of the street., I wonder if there might not be a very large cup of hot chocolate somewhere in the area., L240322, L240321,m75
" Hello, I'm Roger Delacorte - the Head Librarian.  Are you the men from the University?", Yes.  I'm Dr. Venkman and this is Dr. Stantz., L239591, L239590,m75
 Thank you for coming.  I'd appreciate it if we could take care of this quickly and quietly., One thing at a time.  We don't even know what it is yet., L239593, L239592,m75
 What's that got to do with it?," Back off, man!  I'm a scientist!", L239602, L239601,m75
 Did you see it?  What was it?, We'll get back to you., L239621, L239620,m75
" You're very handy, I can tell.  I bet you like to read a lot, too.", Print is dead., L239700, L239699,m75
 That's very fascinating to me.  I read a lot myself.  Some people think I'm too intellectual.  But I think reading is a fabulous way to spend your spare time.  I also play racketball.  Do you ever play?, Is that a game?, L239702, L239701,m75
 It's a great game!  You should play sometime.  I bet you'd be good.  You seem very athletic.  Do you have any hobbies?," I collect spores, molds and fungus.", L239704, L239703,m75
" Oh, that's very - unusual.", I think it's the food of the future., L239706, L239705,m75
" Egon, there's something very strange about that man.  I'm very psychic usually and right now I have this terrible feeling that something awful is going to happen to you.  I'm afraid you're going to die.", Die in what sense?, L240115, L240114,m75
 In the physical sense.," I don't care.  I see us as tiny parts of a vast organism, like two bacteria living on a rotting speck of dust floating in an infinite void.", L240117, L240116,m75
 I want you to have this. , What is it?, L240228, L240227,m75
 It's a souvenir from the 1964 World's Fair at Flushing Meadow.  It's my lucky coin., I don't believe in luck., L240230, L240229,m75
 Keep it anyway.  I have another one at home., Thank you., L240232, L240231,m75
" Why don't you step into the office and we'll talk about it.  Hold all my calls, Janine.", What calls?, L239713, L239712,m75
 Here's the paper on the Brooklyn job.  She paid with a Visa card., Here are tonight's calls., L239958, L239957,m75
 And someone from the EPA is here to see you., The EPA?  What's he want?, L239963, L239962,m75
 I didn't ask him.  All I know is that I haven't had a break in two weeks and you promised you'd hire more help.," Janine, I'm sure a woman with your qualifications would have no trouble finding a top flight job in the housekeeping or food service industry.", L239965, L239964,m75
 Thank you for coming so quickly.  The guests are starting to ask questions and I'm running out of excuses., Has this ever happened before?, L239801, L239800,m75
" Well, most of the original staff knows about the twelfth floor ... The disturbances, I mean ... But it's been quiet for years ... Up until two weeks ago ... It was never ever this bad, though.", Did you ever report it to anyone?, L239803, L239802,m75
" Heavens, no!  The owners don't like us to even talk about it.  I hoped we could take care of this quietly tonight."," Yes, sir.  Don't worry.  We handle this kind of thing all the time.", L239805, L239804,m75
 Can I help you?," I'm Walter Peck.  I represent the Environmental Protection Agency, Third District.", L239970, L239969,m75
 Great!  How's it going?, Are you Peter Venkman?, L239972, L239971,m75
" Exactly what are you a doctor of, Mr. Venkman?", I have Ph.D's in psychology and parapsychology., L239975, L239974,m75
 I see.  And now you catch ghosts?, You could say that., L239977, L239976,m75
" And how many ghosts have you caught, Mr. Venkman?", I'm not at liberty to say., L239979, L239978,m75
 And where do you put these ghosts once you catch them?, In a storage facility., L239981, L239980,m75
 And would this storage facility be located on these premises?," Yes, it would.", L239983, L239982,m75
 And may I see this storage facility?," No, you may not.", L239985, L239984,m75
" And why not, Mr. Venkman?", Because you didn't say the magic word., L239987, L239986,m75
" And what is the magic word, Mr. Venkman?"," The magic word is ""please.""", L239989, L239988,m75
 May I please see the storage facility?, Why do you want to see it?, L239991, L239990,m75
" Well, because I'm curious.  I want to know more about what you do here.  Frankly, there have been a lot of wild stories in the media and we want to assess any possible environmental impact from your operation. For instance, the storage of noxious, possibly hazardous waste materials in your basement.  Now either you show me what's down there or I come back with a court order.", Go ahead!  Get a court order.  Then I'm gonna sue your ass off for wrongful prosecution., L239993, L239992,m75
" Have it your way, Mr. Venkman.", Hey!  Make yourself useful!  Go save a tree!, L239995, L239994,m75
" At ease, Officers.  I'm Peter Venkman.  I think there's been some kind of misunderstanding here and I want to cooperate in every way I can."," Forget it, Venkman.  You had your chance to cooperate but you thought it was more fun to insult me.  Now it's my turn, smart-ass.", L240132, L240131,m75
" You turned off the power!  Look, there was another man here ... You have to find him and bring him back.  A short determined-looking guy with the eyes of a happy zombie.", See!  They are using drugs., L240157, L240156,m75
" The man is a psychopath, Your Honor."," Probably a mixture of gases, no doubt stolen from the Army ...", L240197, L240196,m75
" Mr. Mayor, it's a pretty simple choice. You can believe Mr. Pecker here ..."," That's ""Peck!""", L240207, L240206,m75
 All right.  What is it?, A square?, L239542, L239541,m75
 Circle?, Close -- but definitely wrong., L239549, L239548,m75
 Nervous?, Yes.  I don't like this., L239556, L239555,m75
" Well, just 75 more to go.  What's this one?", Two wavy lines?, L239558, L239557,m75
 Hey!  I'm getting a little tired of this.," You volunteered, didn't you?  Aren't we paying you for this?", L239561, L239560,m75
" Yeah, but I didn't know you were going to give me electric shocks.  What are you trying to prove?", I'm studying the effect of negative reinforcement on ESP ability., L239563, L239562,m75
 I'll tell you the effect!  It pisses me off!, Then my theory was correct., L239565, L239564,m75
" Hey, Mister!  Can I see those guns?", They're not guns.  They're particle throwers., L239897, L239896,m75
" Yeah, yeah.  I just want to see 'em.", I couldn't do that.  You might hurt someone., L239899, L239898,m75
" Wait!  Wait!  Let me ask you something.  If you like shot Superman with those guns, would he feel it or what?", On Earth -- no.  But on Krypton we could slice him up like Oscar Mayer Bologna., L239901, L239900,m75
 Yes?, Were you recently in the bathroom?, L239824, L239823,m75
 What on earth gave you that idea?," The wet towels, residual moisture on your lower limbs and hair, the redness in your cheeks indicating ...", L239826, L239825,m75
 You're a regular Sherlock Holmes.  Now what do you want?," When you were in the bathroom, did you notice anything that was yellow and unusually smelly?", L239828, L239827,m75
 Oh!  You're here.," What have you got, Egon?", L239587, L239586,m75
" Oh, this is big, Peter.  This is very big. There's definitely something here."," Egon, somehow this reminds me of the time you tried to drill a hole in your head.  Do you remember that?", L239589, L239588,m75
" Spengler, are you serious about actually catching a ghost?", I'm always serious., L239628, L239627,m75
" Just for your information, Ray, the interest payments alone for the first five years come to over $75,000.", Will you guys relax?  We are on the threshold of establishing the indispensable defense science of the next decade - Professional Paranormal Investigations and Eliminations.  The franchise rights alone will make us wealthy beyond your wildest dreams., L239656, L239655,m75
" Generally, you don't see that kind of behavior in a major appliance.  What do you think, Egon?", She's telling the truth -- or at least she thinks she is., L239718, L239717,m75
 Did you see anything?," Didn't see anything,  Didn't get anything. Nice girl - no ghost.  I'm starting to worry.  You said your graph was pointing to something big.  You told me things were going to start popping.", L239780, L239779,m75
 Something was definitely here.," Yeah, I can smell it.", L239819, L239818,m75
 Wait!  Wait!  There's something I forgot to tell you., What?, L239853, L239852,m75
 Don't cross the beams., Why not?, L239855, L239854,m75
 Trust me.  It will be bad.," What do you mean ""bad?""", L239857, L239856,m75
" It's Peter, Egon.  I've got a problem.", What is it?, L240103, L240102,m75
 I'm with Dana Barrett and she's floating three feet off the bed., Does she want to be?, L240105, L240104,m75
 I don't think so.  It's more of that Gozer thing.  She says she's the Gatekeeper.  Does that make any sense to you?, Some.  I just met the Keymaster.  He's here with me now.  Venkman?  Are you there?, L240107, L240106,m75
" Yeah, yeah.  I was just thinking.  It probably wouldn't be a good idea for them to get together at this point.", I agree., L240109, L240108,m75
 All right.  I'll try., I'll spend the night here and get back first thing in the morning., L240112, L240111,m75
 He wants to shut down the storage grid., If you turn that thing off we won't be responsible for the consequences., L240134, L240133,m75
 Where's the Keymaster?," Oh, shit!", L240153, L240152,m75
" Of course!  Ivo Shandor,  I saw his name in Tobin's SPIRIT GUIDE.  He started a secret society in 1920.", Let me guess -- Gozer Worshippers., L240178, L240177,m75
" Yes.  After the First World War Shandor decided that society was too sick to survive.  And he wasn't alone.  He had close to a thousand followers when he died.  They conducted rituals, bizarre rituals, intended to bring about the end of the world."," She said he was ""the Destructor.""", L240180, L240179,m75
 Who?, Gozer., L240182, L240181,m75
 You talked to Gozer?," Get a grip on yourself, Egon.  I talked to Dana Barrett and she referred to Gozer as the Destructor.", L240184, L240183,m75
 What now?, Full-stream with strogon pulse., L240289, L240288,m75
 On the count of three!  One ... Two ..., No!  Them!  Shoot them!  Cross the beams., L240299, L240298,m75
 No!  You said crossing the beams would be BAD.  It'll kill her!  And us!, Life is just a state of mind., L240301, L240300,m75
" You know, Peter, this could be a past life experience intruding on the present."," Or even a race memory, stored in the collective unconscious.  And I wouldn't rule out clairvoyance or telepathic contact either.", L239722, L239721,m75
 I just realized something.  We've never had a completely successful test with any of the equipment., I blame myself., L239811, L239810,m75
" Sorry, Buddy!", We'd better adjust our streams., L239817, L239816,m75
 Ray!  Where are you?  Are you all right?," God, it's ugly!", L239832, L239831,m75
 It's working!, Easy ... Easy ... I'm going to throw in my trap now., L239869, L239868,m75
 Set entry grid., Neutronize.  System shut., L239997, L239996,m75
 I've got to sleep., I need two new purge valves.  How's the grid around the storage facility holding up?, L239999, L239998,m75
 What happened??!!!?, The storage facility blew.  This one ...  ... shut off the protection grid., L240151, L240150,m75
 Look at the structure of the roof cap.  It looks exactly like the kind of telemetry tracker NASA uses to identify dead pulsars in other galaxies.," And look at this, Peter  Cold-riveted girders with selenium cores.", L240170, L240169,m75
" You mean if I stand here and concentrate on the image of Roberto Clemente, Gozer will appear as Roberto Clemente and wipe us out?", That appears to be the case., L240272, L240271,m75
" Excuse me for a minute.  Ray, I'm right in the middle of something here.  Can you come back in about an hour?"," Peter, at 1:40 this afternoon at the main branch of the New York Public Library on Fifth Avenue, ten people witnessed a free-roaming, vaporous, full-torso apparition.  It blew books from shelves at twenty feet away.  Scared the socks off some poor librarian.", L239572, L239571,m75
" Sure.  That's great, Ray.  I think you should get down there right away and check it out.  Let me know what happens."," No, this one's for real, Peter.  Spengler went down there and took some PKE readings. Right off the top of the scale.  Buried the needle.  We're close this time. I can feel it.", L239574, L239573,m75
 Spengler and I have charted every psychic occurrence in the Tri-State area for the past two years.  The graph we came up with definitely points to something big.," Ray, as your friend I have to tell you I think you've really gone around the bend on this ghost stuff.  You've been running your ass off for two years checking out every schizo in the Five Boroughs who thinks he's had an experience.  And what have you seen?", L239579, L239578,m75
" What do you mean by ""seen?""", Looked at with your eyes., L239581, L239580,m75
" Well, I was at an unexplained multiple high-altitude rockfall once."," Uh-huh.  I've heard about the rockfall, Ray. I think you've been spending too much time with Spengler.", L239583, L239582,m75
 What is it?, It looks like a big pair of breasts and a pot belly., L239607, L239606,m75
 I told you it's real., What do we do now?, L239610, L239609,m75
 I don't know.  Talk to it., What do I say?, L239612, L239611,m75
 Anything!  Just make contact.," Hey, Lady?  Lady!  Can you talk?  Who are you?   This is not working.  Think of something else.", L239614, L239613,m75
" ""Get her?""  That was your whole plan?  You call that science?"," I guess I got a little overexcited.  Wasn't it incredible!  I'm telling you, this is a first.  You know what this could mean to the University?", L239623, L239622,m75
" If you guys are right, if we can actually trap a ghost and hold it somehow, I think I could win the Nobel Prize."," If anyone deserves it, it's Spengler and me. We're doing all the hard research and designing the equipment.", L239632, L239631,m75
 You said you floored 'em at the Regents' meeting.," Ray, I apologize.  I guess my confidence in the Regents was misplaced.  They did this to Galileo, too.", L239642, L239641,m75
 This is like a major disgrace.  Forget M.I.T. or Stanford now ... they wouldn't touch us with a three-meter cattle prod., You're always so worried about your reputation.  We don't need the University. Einstein did his best stuff while he was working as a patent clerk.'They can't stop progress., L239645, L239644,m75
" Do you know what a patent clerk makes?  I liked the University.  They gave us money, they gave us the facilities and we didn't have to produce anything!  I've worked in the private sector.  They expect results. You've never been out of college.  You don't know what it's like out there."," Let me tell you, Ray, everything in life happens for a reason.  Call it fate, call it luck, Karma, whatever.  I think we were destined to get kicked out of there.", L239647, L239646,m75
 For what purpose?, To go into business for ourselves., L239649, L239648,m75
" You'll never regret this, Ray."," My parents left me that house, I was born there.", L239652, L239651,m75
 You're not going to lose the house. Everybody has three mortgages these days., But at nineteen percent interest!  You didn't even bargain with the guy., L239654, L239653,m75
 But most people are afraid to even report these things., Maybe.  But no one ever advertised before., L239658, L239657,m75
 Wow!  Does this pole still work?," This might do ... I don't know ... it just seems kind of ""pricey"" for a fixer-upper, don't you think?  We're trying to keep our costs down.  You know how it is when you're starting a new company.", L239663, L239662,m75
 Everybody can relax.  I found the car.  How do you like it?, Do you think it's wide enough?  How much?, L239696, L239695,m75
 Why don't I check out the building?  It may have a history of psychic turbulence., Good idea.  Were any other words spoken that you remember?, L239730, L239729,m75
 How was your date?, It wasn't a date.  It was an investigation., L239778, L239777,m75
 They will., Do you know when that might be?  We're on the brink of a very serious cash-flow problem., L239782, L239781,m75
 So do I., No sense worrying about it now., L239813, L239812,m75
" I'm getting high readings near the air vents.  It must be using the duct system to get around.  See, I told you we'd get something.", So far all we got is a shit smell on the twelfth floor and we almost fried a Puerto Rican bellboy., L239821, L239820,m75
 Ray -- Something's here.," Where are you, Pete?", L239838, L239837,m75
" Third floor.  Get down here,", Sit tight.  I'm on my way., L239840, L239839,m75
" It's here, Ray.  It's looking at me.", Don't move.  It won't hurt you., L239843, L239842,m75
 How do you know?, I don't know.  I'm just guessing., L239845, L239844,m75
" Boy, that was a rough one.", I can't take much more of this.  The pace is killing me., L239956, L239955,m75
" Egon, how's the grid around the storage facility holding up?"," It's not good, Pete.", L240006, L240005,m75
" I guess they don't build them like they used to, huh?", No!  Nobody ever built them like this!  The architect was either an authentic whacko or a certified genius.  The whole building is like a huge antenna for pulling in and concentrating psychokinetic energy., L240174, L240173,m75
 Who was the architect?, He's listed on the blueprints as I. Shandor., L240176, L240175,m75
 It doesn't seem to have slowed him down any., I don't think it's Shandor., L240252, L240251,m75
" As a duly-constituted representative of the City of New York, and on behalf of the County and State of New York, the United States of America, the Planet Earth and all its inhabitants, I hereby order you to cease and desist any and all supernatural activity and return at once to your place of origin or next parallel dimension."," Well, that ought to do it.", L240255, L240254,m75
" Agile bastard, isn't he?", Forget the trapping!  Just blast him!, L240262, L240261,m75
 I couldn't help it!  It just popped in there!, What?  What popped in there?, L240279, L240278,m75
 AND YOU CAME UP WITH THAT?, The Stay-Puft Marshmallow Man!  He was on all the packages we used to buy when I was a kid.  We used to roast Stay-Puft marshmallows at Camp Waconda!, L240286, L240285,m75
" Very impressive resume.  Electronic countermeasures, Strategic Air Command ... Black belt in Karate ... Small arms expert ... Mr. Zeddemore, as you may have heard, we locate ghosts and spirits, trap them with streams of concentrated quantum energy and remove them from people's homes, offices and places of worship."," Yeah, I heard that.  Now tell me what you really do.", L239968, L239967,m75
 Hey man.  What is it you're so involved with there?, Uh ... Oh these are blueprints of the structural ironwork in Dana Barrett's apartment building ... And they're most unusual., L240068, L240067,m75
" Are you a Christian, Ray?", Mmmhmmm., L240070, L240069,m75
" Me, too.", Boy!  Solid cores of shielded Selenium .325., L240072, L240071,m75
 Do you believe in God?, No.  But I liked Jesus' style., L240074, L240073,m75
" Me, too. Parts of the Bible are great.", The whole roof cap was fabricated with a magnesium-tungsten alloy., L240076, L240075,m75
" Ray, do you remember something in the Bible about a day when the dead would rise up from their graves?", And the seas would boil ..., L240078, L240077,m75
 Right.  And the sky would fall ..., Judgement Day ..., L240080, L240079,m75
" Yeah, Judgement Day.", Every ancient religion had its own myth about the end of the world., L240082, L240081,m75
" You don't have to worry about that with us, sir.", Right.  We'll believe anything., L240088, L240087,m75
 Stantz?  You okay in there?," LATER, MAN!!", L240121, L240120,m75
 What's he talking about?  Choose what?," What do you mean ""choose?""  We don't understand.", L240268, L240267,m75
 ADRIAN!, You shouldn't have come here., L350374, L350373,m121
" Adrian, you gotta come back to Hell. Dad's sick.", He's sick?, L350379, L350378,m121
 He should have thought of that before he denied me my birthright., Well maybe you should go back and talk it over with him., L350382, L350381,m121
" Of course I can. Drink or she dies.  Unlike you, she won't come back from where she's going.", Let her go., L350656, L350655,m121
 Welcome to the party. It's so nice to see all of you here.," Hey, that's Dad's throne! How did Adrian get that? Is Dad okay?", L350740, L350739,m121
 Little Nicky.," Adrian, I'm asking you nicely, in the name of all that is good: release my friends and get in the flask.", L350804, L350803,m121
 Is this a joke?, No. It's the inner light. And with it we can defeat anything you've got., L350806, L350805,m121
 Now will you get in the flask?, Absolutely not., L350818, L350817,m121
 I knew it. He's finally retiring., I've been waiting on this day for ten thousand years., L350067, L350066,m121
" You work your ass off for ten thousand years, hurting people, helping others hurt people, then you get a decision like that.", And he's dead serious., L350113, L350112,m121
" Um, excuse me, we're having a private conversation here."," Yeah, get out of here! Beat it!", L350116, L350115,m121
 That's what I thought!, Could you concentrate for five seconds?, L350120, L350119,m121
 I am concentrating. Where can we rule?, What do you think about... Earth?, L350122, L350121,m121
 We could create our own hell there., You saying we go up there and kill everyone?, L350124, L350123,m121
" Eventually, Cassius. But first we corrupt as many as we can so that when we do destroy them...", ...their damned souls will be ours., L350126, L350125,m121
" ""Let the sin begins"" -- that was a good one."," Well, we must get people sinning if we want to fill up our New Hell. How are things going down at City Hall?", L350246, L350245,m121
 I lowered the drinking age to ten., Brilliant. This is so much fun. I never want it to end., L350248, L350247,m121
" Hello, Cassius.", All right. Let me out., L350648, L350647,m121
" You know, New Hell really only needs one new Satan.", You mother..., L350650, L350649,m121
" Thank you, Nicky. Cause now I'm gonna bust Adrian's head wide open."," I was going to let you out, eventually, Cassius. I swear.", L350825, L350824,m121
 No!, Don't do it!, L350864, L350863,m121
 Ta-da. So what time is my brother expected back?, Noon..., L350619, L350618,m121
 But what about the cash? Can we keep it or what?," Sure, why not?", L350624, L350623,m121
 It is awfully hot down here. How do you manage to stay so cool?," Weed lowers the body temperature.  I read that... in, uh... er, science magazine.", L350637, L350636,m121
 And give you a good buzz., Or maybe it will trap me inside for all eternity., L350641, L350640,m121
" Oh, Nicky, I've missed you. Come on out and say hello...", Urr... uggg... errr..., L350644, L350643,m121
 Keep it up and I just might make you my Queen for a night or two., You want a queen? Got one right here., L350802, L350801,m121
" Oh. My. God. I can't believe you're here. Welcome. Can I just tell you, I am so excited right now.", So excited., L350665, L350664,m121
" I remember that night, you had like four daiquiris.", Try four and a half. At first I totally didn't like him., L350723, L350722,m121
 I'll call her later.," You know, we saw you save your girlfriend's life.", L350731, L350730,m121
 All these good people have totally been led astray., Show him Central Park., L350737, L350736,m121
" She goes to Parson's, right?", I would totally love to go there. But I hear it's really hard to get in., L350763, L350762,m121
" The home of eternal damnation, house of Hades, H.E. double toothpicks...", Maybe try the opposite of that., L350671, L350670,m121
" Okay, can I just ask you something? What do you know about your mom?", My brothers told me my mother was a mountain goat. Which would explain my chronic halitosis., L350673, L350672,m121
 A mountain goat? That's really sweet., My mom wasn't a goat?, L350675, L350674,m121
 Try an angel., An angel?, L350677, L350676,m121
 Wow. What... what did she look like?," Well, she was about six-three, only spoke Portuguese and had really long grey hair.", L350680, L350679,m121
 How come you're not older?," Angels don't get any older, son.", L350685, L350684,m121
 Where did you meet my father?," It was a long time ago, at some Heaven and Hell mixer.", L350721, L350720,m121
" Hello... yes, he's here with me now... I don't know if he's hot, he's my son, you perv! I'll call you back...  Oh my God, I will call you back, goodbye.  That was my friend, Michelle, she says ""hi."""," Well tell her I said ""hi"" back.", L350729, L350728,m121
 How did you see me?, We can see what's going on anywhere on Earth. Look., L350735, L350734,m121
 Valerie's crying!, She's so nice., L350761, L350760,m121
 I gotta help her. I gotta help Dad. I gotta help everybody.," Yeah, you do...", L350765, L350764,m121
 But how can I win? Adrian is stronger and smarter than me.," Stronger, yes. Smarter, definitely. But you have something he doesn't have.", L350772, L350771,m121
 What is it?," I'm not a hundred percent on that. God said when the time comes, you'll know what to do.", L350776, L350775,m121
" Well, nice meeting you, Jenna, Christa.  Would it be okay if I called you Mommy?", It would be so okay., L350783, L350782,m121
" Well, Mommy, get me to the big apple cause I'm gonna rock that town like a hurricane.", You're already there..., L350785, L350784,m121
 What's Nicky doing down there?, Trying to capture his brother in a flask and preserve the balance of good and evil on Earth., L350430, L350429,m121
 Did you just talk?, No., L350432, L350431,m121
 Where is he? He's late.," He'll be here. Just keep your cool, kid.", L350612, L350611,m121
" They castrated him. He can't shoot arrows, he can't piss smoke.", I can't screw.  I can't screw., L350759, L350758,m121
" Oh my God, he just opened his mouth and swallowed that spit."," That turn you on there, RuPaul?", L350800, L350799,m121
 My name's Beefy. I'm an old friend of your father's. He's asked me to help you out.," I just need to find my brothers and be on my way, Beefy.", L350190, L350189,m121
" Okay, ""bro,"" this jig is up...  Just get in the bottle. Just slide right on in there."," It's not me, moron.", L350193, L350192,m121
 Makin' friends already.," It's freezing up here, Beefy.", L350199, L350198,m121
